1.00000E+02	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.26738E+02	1.26738E+02	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.26738E+02	6.62712E-04	2.94163E+01	
1.00000E+02	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	2.65753E+02	2.65753E+02	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	2.65753E+02	5.66471E-04	3.21185E+01	
5.00000E+02	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	5.06026E+02	5.06026E+02	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	5.06026E+02	8.71283E-03	2.86185E+01	
5.00000E+02	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	5.57337E+02	5.57337E+02	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	5.57337E+02	2.64978E-03	2.95148E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.00303E+03	1.00303E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.00303E+03	3.20614E-02	2.81194E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.02987E+03	1.02987E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.02987E+03	8.18552E-03	2.90019E+01	
1.50000E+03	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.50202E+03	1.50202E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.50202E+03	6.92947E-02	2.78646E+01	
1.50000E+03	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.52007E+03	1.52007E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.52007E+03	1.70094E-02	2.87586E+01	
2.00000E+03	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	2.00152E+03	2.00152E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	2.00152E+03	1.20325E-01	2.67815E+01	
2.00000E+03	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	2.01510E+03	2.01510E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	2.01510E+03	2.91034E-02	2.86357E+01	
3.00000E+03	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	3.00101E+03	3.00101E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	3.00101E+03	2.63336E-01	2.64423E+01	
3.00000E+03	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	3.01009E+03	3.01009E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	3.01009E+03	6.30168E-02	2.83679E+01	
4.00000E+03	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	4.00076E+03	4.00076E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	4.00076E+03	4.60319E-01	2.62491E+01	
