0.00000E+00	1.00000E+06	1.00000E+06	1.00000E-03	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	7.78618E+00	7.78618E+00	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	7.78618E+00	2.85973E-04	2.86271E+01	
0.00000E+00	1.00000E+06	1.00000E+06	1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	2.46221E+01	2.46221E+01	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	2.46221E+01	1.57001E-03	2.88290E+01	
0.00000E+00	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	7.78618E+01	7.78618E+01	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	7.78618E+01	1.69666E-03	2.86669E+01	
0.00000E+00	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	2.46221E+02	2.46221E+02	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	2.46221E+02	4.45733E-04	3.11492E+01	
0.00000E+00	1.00000E+06	1.00000E+06	1.00000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	7.78618E+02	7.78618E+02	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	7.78618E+02	6.81872E-05	3.55247E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E-03	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.00003E+03	1.00003E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.00003E+03	3.30530E-02	2.80489E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.00030E+03	1.00030E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.00030E+03	3.30541E-02	2.80493E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.00303E+03	1.00303E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.00303E+03	3.20614E-02	2.81194E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.02987E+03	1.02987E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.02987E+03	8.18552E-03	2.90019E+01	
1.00000E+03	1.00000E+06	1.00000E+06	1.00000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61205E-01	0.00000E+00	0.00000E+00	0.00000E+00	1.25838E+02	1.26738E+03	1.26738E+03	1.00000E+06	1.00000E+06	1.00000E+06	1.00000E+06	1.26738E+03	2.23464E-04	3.53234E+01	
